"number","study.ID","effect..","coder","Full.citation","In.text.Citation","Year","Type","Phylum","Bivalve..Gastropod","Taxon","Tax.level","Aggregate.Trait","Author.s.Trait","Trait.category","Start.stage","End.stage","Aggregate.Age..Event","Age..Event","Location","Data.source","Odds.Ratio","Var.Odds.Ratio","Log.odds.ratio","Var.Lnor","X..Ext","X..Surv","Total...Ext","Total...Surv","N","X.","per.capita.extinction","N.1","Total.per.capita.extinction","notes","x.square","n","df","p..sur.extinct.","X..group.a.extinct","X..group.b.extinct","p..before.after.","coefficient","d.f.","p","Note","X","Test.type","Trait.Type.Species.Total","Mean.Duration..my.","p.1","z","Parametric.Non","Test","n.1","p.2","test.stat","df.1","startTime.Ma","endTime.Ma","Volcanism","Flood_basalt","Bollide","OA","BC.extinction.rate","del.18O","del.13C","X87Sr.86Sr","del.34S","sea_level","d18OresidualMean","d18OresidualMeanWeighted","d18OresidualSD","Dd18O.first.differences.Mean","Dd18O.first.differences.SD","Dd18O.first.differences.ABSMean","Dd18O.first.differences.ABSMeanWeighted","d18O.meanObserved","d18O.meanObservedWeighted","d18O.meanObservedSD","d18O.CV","BC.extinction.rate.PBDB","lnor","vlnor","lnorReg","vlnorReg","cluster"
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Aquitanian","Aquitanian",NA,NA,NA,NA,NA,NA,NA,NA,41,36,54,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,20.4,0,0,0,0,0.048,-0.71986,1.7946,0.70831,21.785,50.509,0.394532385,0.394532385,0,-0.059305086,0,0.059305086,0.059305086,1.946862385,1.946862385,0,0,0.005,-0.960532973519987,0.0941698993647045,-1.37176626055698,0.151313320825516,81
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Aquitanian","Aquitanian",NA,NA,NA,NA,NA,NA,NA,NA,13,45,54,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,20.4,0,0,0,0,0.048,-0.71986,1.7946,0.70831,21.785,50.509,0.394532385,0.394532385,0,-0.059305086,0,0.059305086,0.059305086,1.946862385,1.946862385,0,0,0.005,1.69292508917955,0.165973047958779,1.37176626055698,0.151313320825516,81
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Burdigalian","Burdigalian",NA,NA,NA,NA,NA,NA,NA,NA,4,115,9,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,16,1,1,0,0,0.036,-0.71246,2.6142,0.70856,21.879,47.234,0.437389047,0.431266666714286,0.0606084726384397,0.0725816185,0.186515966200593,0.1318867045,0.121517901857143,2.049096547,2.03449166671429,0.144580938438248,0.0705583827418591,0,0.358929997338303,0.383683790258185,0.435476186524203,0.469448340345956,82
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Burdigalian","Burdigalian",NA,NA,NA,NA,NA,NA,NA,NA,5,93,9,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4,16,1,1,0,0,0.036,-0.71246,2.6142,0.70856,21.879,47.234,0.437389047,0.431266666714286,0.0606084726384397,0.0725816185,0.186515966200593,0.1318867045,0.121517901857143,2.049096547,2.03449166671429,0.144580938438248,0.0705583827418591,0,-0.529238618524334,0.565737833594976,-0.435476186524203,0.469448340345956,82
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Langhian","Langhian",NA,NA,NA,NA,NA,NA,NA,NA,98,22,183,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13.7,0,0,0,0,0.031,-1.0742,2.5779,0.70878,21.974,43.455,0.480245709,0.480245709,0,0.204468323,0,0.204468323,0.204468323,2.151330709,2.151330709,0,0,0.009,-0.429388661202186,0.0943049863387978,-0.452471150484095,0.100756666302885,83
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Langhian","Langhian",NA,NA,NA,NA,NA,NA,NA,NA,85,30,183,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13.7,0,0,0,0,0.031,-1.0742,2.5779,0.70878,21.974,43.455,0.480245709,0.480245709,0,0.204468323,0,0.204468323,0.204468323,2.151330709,2.151330709,0,0,0.009,0.467538504446992,0.102683690229012,0.452471150484095,0.100756666302885,83
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Serravallian","Serravallian",NA,NA,NA,NA,NA,NA,NA,NA,43,21,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,11.6,0,0,0,0,0.079,-0.81388,2.2423,0.70883,22.104,44.605,0.480245709,0.480245709,0,0.204468323,0,0.204468323,0.204468323,2.151330709,2.151330709,0,0,0.011,-1.10526769301471,0.0976658241421569,-2.17196491057698,0.247065337763012,84
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Serravallian","Serravallian",NA,NA,NA,NA,NA,NA,NA,NA,7,30,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,11.6,0,0,0,0,0.079,-0.81388,2.2423,0.70883,22.104,44.605,0.480245709,0.480245709,0,0.204468323,0,0.204468323,0.204468323,2.151330709,2.151330709,0,0,0.011,3.30692218450565,0.292212721465504,2.17196491057698,0.247065337763012,84
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Tortonian","Tortonian",NA,NA,NA,NA,NA,NA,NA,NA,12,24,23,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,7.2,0,0,0,0,0.101,-0.70298,2.4173,0.70892,22.067,45.902,0.7826299175,0.796009749734513,0.427635848708154,0.45786962,0.358363550940333,0.45786962,0.469082066769911,2.5069661675,2.52270224973451,0.502944488671474,0.20061877786449,0.013,-0.16927536231884,0.25743961352657,-0.167054084663167,0.254370629370629,85
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Tortonian","Tortonian",NA,NA,NA,NA,NA,NA,NA,NA,11,26,23,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,7.2,0,0,0,0,0.101,-0.70298,2.4173,0.70892,22.067,45.902,0.7826299175,0.796009749734513,0.427635848708154,0.45786962,0.358363550940333,0.45786962,0.469082066769911,2.5069661675,2.52270224973451,0.502944488671474,0.20061877786449,0.013,0.160248991647346,0.24371200813034,0.167054084663167,0.254370629370629,85
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Messinian","Messinian",NA,NA,NA,NA,NA,NA,NA,NA,29,10,42,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,5.3,0,0,0,0,0.035,-0.91812,2.7235,0.70896,21.987,45.414,1.085014126,1.085014126,0,0.711270917,0,0.711270917,0.711270917,2.862601626,2.862601626,0,0,0.004,-0.91617477416294,0.186526600727784,-1.27235010177067,0.273905835543767,86
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Messinian","Messinian",NA,NA,NA,NA,NA,NA,NA,NA,13,16,42,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,5.3,0,0,0,0,0.035,-0.91812,2.7235,0.70896,21.987,45.414,1.085014126,1.085014126,0,0.711270917,0,0.711270917,0.711270917,2.862601626,2.862601626,0,0,0.004,1.65695818252299,0.337344779675339,1.27235010177067,0.273905835543767,86
NA,"Crampton 2010 BIS",1,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Zanclean","Zanclean",NA,NA,NA,NA,NA,NA,NA,NA,27,21,43,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.6,0,0,0,0,NA,-1.1607,2.3932,0.70902,21.924,45.664,1.405551702,1.405551702,0,0.409132576,0,0.409132576,0.409132576,3.271734202,3.271734202,0,0,0.036,-0.0260594790241678,0.133771992324061,-0.0436750635026615,0.224079161579162,87
NA,"Crampton 2010 BIS",2,"EO","Crampton, J., Cooper, R., Beu, A., Foote, M., and Marshall, B., 2010, Biotic influences on species duration: interactions between traits in marine molluscs: Paleobiology, v. 36, p. 204-223.","Crampton et al. 2010",2010,"PR","Mollusca","Gastropod","gastropod","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Zanclean","Zanclean",NA,NA,NA,NA,NA,NA,NA,NA,16,13,43,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.6,0,0,0,0,NA,-1.1607,2.3932,0.70902,21.924,45.664,1.405551702,1.405551702,0,0.409132576,0,0.409132576,0.409132576,3.271734202,3.271734202,0,0,0.036,0.071392437183927,0.366481177544159,0.0436750635026616,0.224079161579162,87
NA,"Harnik 2011 DIE",1,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Danian","Danian","P1","P1","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,10,2,13,5,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,61.7,1,1,0,0,0.104,-0.59825,1.8397,0.70785,18.626,61.918,-0.111684808,-0.111684808,0,-0.035084781,0,0.035084781,0.035084781,0.634807692,0.634807692,0,0,0.106,-0.784615384615385,0.588461538461538,-1.6094379124341,1.26666666666667,88
NA,"Harnik 2011 DIE",2,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Danian","Danian","P1","P1","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,3,3,13,5,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,61.7,1,1,0,0,0.104,-0.59825,1.8397,0.70785,18.626,61.918,-0.111684808,-0.111684808,0,-0.035084781,0,0.035084781,0.035084781,0.634807692,0.634807692,0,0,0.106,3.13846153846154,2.35384615384615,1.6094379124341,1.26666666666667,88
NA,"Harnik 2011 DIE",1,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Thanetian","Thanetian","P3/P4","P3/P4","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,2,2,3,7,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,55.8,0,0,0,0,0.048,-1.346085,2.7736,0.70776,18.705,67.064,-0.315191603,-0.315191603,0,-0.107371795,0,0.107371795,0.107371795,0.527435897,0.527435897,0,0,0.018,-2.14285714285714,2.67857142857143,-1.6094379124341,2.2,89
NA,"Harnik 2011 DIE",2,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Thanetian","Thanetian","P3/P4","P3/P4","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,1,5,3,7,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,55.8,0,0,0,0,0.048,-1.346085,2.7736,0.70776,18.705,67.064,-0.315191603,-0.315191603,0,-0.107371795,0,0.107371795,0.107371795,0.527435897,0.527435897,0,0,0.018,0.952380952380952,1.19047619047619,1.6094379124341,2.2,89
NA,"Harnik 2011 DIE",1,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Ypresian","Ypresian","E1/E2","E1/E2","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,19,4,28,7,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,48.6,0,0,0,1,0.038,-1.7186,2.6243,0.70775,19.512,67.538,-0.589356523,-0.591585506089431,0.387727748190935,-0.2698870675,0.229831302462259,0.2698870675,0.271208329878049,0.311234727,0.309476993910569,0.305754626814931,0.98239238841407,0.014,-0.241020793950851,0.401701323251418,-0.45953232937844,0.747076023391813,90
NA,"Harnik 2011 DIE",2,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Ypresian","Ypresian","E1/E2","E1/E2","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,9,3,28,7,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,48.6,0,0,0,1,0.038,-1.7186,2.6243,0.70775,19.512,67.538,-0.589356523,-0.591585506089431,0.387727748190935,-0.2698870675,0.229831302462259,0.2698870675,0.271208329878049,0.311234727,0.309476993910569,0.305754626814931,0.98239238841407,0.014,0.885416666666667,1.47569444444444,0.45953232937844,0.747076023391813,90
NA,"Harnik 2011 DIE",1,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Lutetian","Lutetian","E3/E4/E5/E6","E3/E4/E5/E6","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,19,5,32,13,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6,40.4,1,0,0,0,0.036,-1.0291,2.8942,0.70777,22.295,62.852,-0.278087155,-0.278087155,0,0.721154288,0,0.721154288,0.721154288,0.816187845,0.816187845,0,0,0.024,-0.718900240384615,0.371844951923077,-0.849493250950639,0.454554655870445,91
NA,"Harnik 2011 DIE",2,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Lutetian","Lutetian","E3/E4/E5/E6","E3/E4/E5/E6","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,13,8,32,13,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.6,40.4,1,0,0,0,0.036,-1.0291,2.8942,0.70777,22.295,62.852,-0.278087155,-0.278087155,0,0.721154288,0,0.721154288,0.721154288,0.816187845,0.816187845,0,0,0.024,0.938971742543171,0.485675039246468,0.849493250950639,0.454554655870445,91
NA,"Harnik 2011 DIE",1,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Bartonian","Bartonian","E7/E8","E7/E8","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,19,2,35,9,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4,37.2,0,0,0,0,0.083,-0.48389,2.5439,0.70775,22.271,56.328,0.18328,0.18328,0,0.568812155,0,0.568812155,0.568812155,1.385,1.385,0,0,0.033,-1.37560378648814,0.599272936687903,-1.42461322542203,0.757988721804511,92
NA,"Harnik 2011 DIE",2,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Bartonian","Bartonian","E7/E8","E7/E8","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,16,7,35,9,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4,37.2,0,0,0,0,0.083,-0.48389,2.5439,0.70775,22.271,56.328,0.18328,0.18328,0,0.568812155,0,0.568812155,0.568812155,1.385,1.385,0,0,0.033,1.14676988627839,0.499582920754944,1.42461322542203,0.757988721804511,92
NA,"Harnik 2011 DIE",1,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Narrow","Priabonian","Priabonian","E9","E9","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,5,1,14,5,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2,33.9,0,0,1,0,0.163,-0.26606,1.7012,0.70778,22.069,60.744,0.500995595,0.500995595,0,0.380863095,0,0.380863095,0.380863095,1.765863095,1.765863095,0,0,0.076,-1.49285714285714,2.57857142857143,-0.798507696217772,1.56111111111111,93
NA,"Harnik 2011 DIE",2,"EO","Harnik, Paul G., 2011, Direct and indirect effects of biological factors on extinction risk in fossil bivalves: PNAS.","Harnik 2011",2011,"PR","Mollusca","Bivalve","bivalve","species","Geographic Range","Cumulative Range, Maximum Great Circle Distance ","Broad","Priabonian","Priabonian","E9","E9","estern U.S.","Pbdb; museum collections",NA,NA,NA,NA,9,4,14,5,NA,NA,NA,NA,NA,"oligocene data excluded as not sure when LO was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2,33.9,0,0,1,0,0.163,-0.26606,1.7012,0.70778,22.069,60.744,0.500995595,0.500995595,0,0.380863095,0,0.380863095,0.380863095,1.765863095,1.765863095,0,0,0.076,0.318005071851226,0.549281487743026,0.798507696217772,1.56111111111111,93
NA,"Jablonski 2005",1,"EO","Jablonski, David, 2005, Mass extinctions and macroevolution: Paleontological Society, v. 31, p. 192-210.","Jablonski 2005",2005,"PR","Mollusca","Gastropod","gastropod","genera","Geographic Range","269","Narrow","Maastrichtian","Maastrichtian","K/T","K/T","Gulf and Atlantic Coastal Plain","Jablonski global database","K/T",NA,NA,NA,63,35,74,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,-0.0803531135163787,0.0520970735985313,-0.387115969439968,0.246464646464646,94
NA,"Jablonski 2005",3,"EO","Jablonski, David, 2005, Mass extinctions and macroevolution: Paleontological Society, v. 31, p. 192-210.","Jablonski 2005",2005,"PR","Mollusca","Gastropod","gastropod","genera","Geographic Range","1389","Broad","Maastrichtian","Maastrichtian","K/T","K/T","Gulf and Atlantic Coastal Plain","Jablonski global database","K/T",NA,NA,NA,11,9,74,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,1.92927825552826,1.25085073710074,0.387115969439968,0.246464646464646,94
NA,"Jablonski1986BME",1,"EO","Jablonski, David. 1986. Background and mass extinctions: the alternation of macroevolutionary events. Science 231: 129-133.","Jablonski 1986",1986,"PR","Mollusca","Bivalve","bivalve","genera","Geographic Range","Endemic","Narrow","Maastrichtian","Maastrichtian","K/T","K/T","global","Jablonski global database",NA,NA,NA,NA,21,2,63,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6,65,1,1,1,1,0.427,-1.2032,2.4131,0.70778,18.852,55.655,0.018592473,0.018592473,0,1.040606759,0,1.040606759,1.040606759,0.669892473,0.669892473,0,0,0.417,-7.45419742958709,0.876075888381057,-2.54553127160443,0.591036414565826,95
